request_id,question,generated_sql,execution_success,result_row_count,result_preview,label,label_reason,timestamp
b537f25e-fe73-4e36-a77a-6b7ebfd5fe96,"10AX115H3F34E2SG 제품의 설명, 표준원가, 표준판매가는?","SELECT part_number, description, std_unit_cost, std_selling_price FROM products WHERE part_number='10AX115H3F34E2SG';",True,1,"[{""part_number"": ""10AX115H3F34E2SG"", ""description"": ""IC"", ""std_unit_cost"": 14000.0, ""std_selling_price"": 15400.0}]",1,,2026-02-27 08:25:45
              AS profit;",True,1,"[{""profit"": -5406400.0}]",1,,2026-02-27 08:26:13
1e7acf03-51f1-478a-b443-2c1b961ab019,2025년 03월 64M29EWL의 판매 금액은?,"SELECT SUM(sale_quantity*actual_selling_price) AS sales_amount
                FROM sales_orders
                WHERE part_number='64M29EWL'
                  AND strftime('%Y', sale_date)='2025'
                  AND strftime('%m', sale_date)='03';",True,1,"[{""sales_amount"": 3194400.0}]",1,,2026-02-27 08:26:13
aa95c89d-1cf1-4ff9-a2fb-94bc67aeb307,2025년 03월 64M29EWL의 구매 금액은?,"SELECT SUM(purchase_quantity*actual_unit_cost) AS purchase_amount
                FROM purchase_orders
                WHERE part_number='64M29EWL'
                  AND strftime('%Y', purchase_date)='2025'
                  AND strftime('%m', purchase_date)='03';",True,1,"[{""purchase_amount"": 10872000.0}]",1,,2026-02-27 08:26:13
dead4a8e-e39a-424d-bcf7-286505dca11d,2025년 03월 64M29EWL의 월 순이익은?,"SELECT
              COALESCE((SELECT SUM(sale_quantity*actual_selling_price)
                        FROM sales_orders
                        WHERE part_number='64M29EWL'
                          AND strftime('%Y', sale_date)='2025'
                          AND strftime('%m', sale_date)='03'), 0)
              -
              COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost)
                        FROM purchase_orders
                        WHERE part_number='64M29EWL'
                          AND strftime('%Y', purchase_date)='2025'
                          AND strftime('%m', purchase_date)='03'), 0)
              AS profit;",True,1,"[{""profit"": -7677600.0}]",1,,2026-02-27 08:26:13
5866dc4a-9c81-441f-b5b9-ae6f7b6192be,2025년 04월 64M29EWL의 판매 금액은?,"SELECT SUM(sale_quantity*actual_selling_price) AS sales_amount
                FROM sales_orders
                WHERE part_number='64M29EWL'
                  AND strftime('%Y', sale_date)='2025'
                  AND strftime('%m', sale_date)='04';",True,1,"[{""sales_amount"": 3467200.0}]",1,,2026-02-27 08:26:13
20f54135-f5ae-4b4b-a5d2-406cd47f9217,2025년 04월 64M29EWL의 구매 금액은?,"SELECT SUM(purchase_quantity*actual_unit_cost) AS purchase_amount
                FROM purchase_orders
                WHERE part_number='64M29EWL'
                  AND strftime('%Y', purchase_date)='2025'
                  AND strftime('%m', purchase_date)='04';",True,1,"[{""purchase_amount"": 11560000.0}]",1,,2026-02-27 08:26:13
bacd4188-6557-47a5-af19-6b0d4fe26654,2025년 04월 64M29EWL의 월 순이익은?,"SELECT
              COALESCE((SELECT SUM(sale_quantity*actual_selling_price)
                        FROM sales_orders
                        WHERE part_number='64M29EWL'
                          AND strftime('%Y', sale_date)='2025'
                          AND strftime('%m', sale_date)='04'), 0)
              -
              COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost)
                        FROM purchase_orders
                        WHERE part_number='64M29EWL'
                          AND strftime('%Y', purchase_date)='2025'
                          AND strftime('%m', purchase_date)='04'), 0)
              AS profit;",True,1,"[{""profit"": -8092800.0}]",1,,2026-02-27 08:26:13
e9fbd929-bc52-4381-8eb0-c1e5cebcc85c,2025년 05월 64M29EWL의 판매 금액은?,"SELECT SUM(sale_quantity*actual_selling_price) AS sales_amount
                FROM sales_orders
                WHERE part_number='64M29EWL'
                  AND strftime('%Y', sale_date)='2025'
                  AND strftime('%m', sale_date)='05';",True,1,"[{""sales_amount"": 4892800.0}]",1,,2026-02-27 08:26:13
d3c3ea70-b2f8-4d74-8f3e-a982dddbba93,2025년 05월 64M29EWL의 구매 금액은?,"SELECT SUM(purchase_quantity*actual_unit_cost) AS purchase_amount
                FROM purchase_orders
                WHERE part_number='64M29EWL'
                  AND strftime('%Y', purchase_date)='2025'
                  AND strftime('%m', purchase_date)='05';",True,1,"[{""purchase_amount"": 18600000.0}]",1,,2026-02-27 08:26:13
e27b9a84-86aa-43ed-85c4-d398c71bc1fc,2025년 05월 64M29EWL의 월 순이익은?,"SELECT
              COALESCE((SELECT SUM(sale_quantity*actual_selling_price)
                        FROM sales_orders
                        WHERE part_number='64M29EWL'
                          AND strftime('%Y', sale_date)='2025'
                          AND strftime('%m', sale_date)='05'), 0)
              -
              COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost)
                        FROM purchase_orders
                        WHERE part_number='64M29EWL'
                          AND strftime('%Y', purchase_date)='2025'
                          AND strftime('%m', purchase_date)='05'), 0)
              AS profit;",True,1,"[{""profit"": -13707200.0}]",1,,2026-02-27 08:26:13
ec63cff5-5953-4a4a-932f-73b89970c2da,2025년 06월 64M29EWL의 판매 금액은?,"SELECT SUM(sale_quantity*actual_selling_price) AS sales_amount
                FROM sales_orders
                WHERE part_number='64M29EWL'
                  AND strftime('%Y', sale_date)='2025'
                  AND strftime('%m', sale_date)='06';",True,1,"[{""sales_amount"": 2200000.0}]",1,,2026-02-27 08:26:13
977447fc-0dac-4822-bb43-62ca58289565,2025년 06월 64M29EWL의 구매 금액은?,"SELECT SUM(purchase_quantity*actual_unit_cost) AS purchase_amount
                FROM purchase_orders
                WHERE part_number='64M29EWL'
                  AND strftime('%Y', purchase_date)='2025'
                  AND strftime('%m', purchase_date)='06';",True,1,"[{""purchase_amount"": 10856000.0}]",1,,2026-02-27 08:26:13
7c191614-a07d-4b2a-bcca-1e5177450a3f,2025년 06월 64M29EWL의 월 순이익은?,"SELECT
              COALESCE((SELECT SUM(sale_quantity*actual_selling_price)
                        FROM sales_orders
                        WHERE part_number='64M29EWL'
                          AND strftime('%Y', sale_date)='2025'
                          AND strftime('%m', sale_date)='06'), 0)
              -
              COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost)
                        FROM purchase_orders
                        WHERE part_number='64M29EWL'
                          AND strftime('%Y', purchase_date)='2025'
                          AND strftime('%m', purchase_date)='06'), 0)
              AS profit;",True,1,"[{""profit"": -8656000.0}]",1,,2026-02-27 08:26:13
3cca7d78-a43c-4109-b0cc-7f1a460db351,2025년 07월 64M29EWL의 판매 금액은?,"SELECT SUM(sale_quantity*actual_selling_price) AS sales_amount
                FROM sales_orders
                WHERE part_number='64M29EWL'
                  AND strftime('%Y', sale_date)='2025'
                  AND strftime('%m', sale_date)='07';",True,1,"[{""sales_amount"": 3308800.0}]",1,,2026-02-27 08:26:13
18bc7253-4dcd-4ee3-8810-999a6e96b6a5,2025년 07월 64M29EWL의 구매 금액은?,"SELECT SUM(purchase_quantity*actual_unit_cost) AS purchase_amount
                FROM purchase_orders
                WHERE part_number='64M29EWL'
                  AND strftime('%Y', purchase_date)='2025'
                  AND strftime('%m', purchase_date)='07';",True,1,"[{""purchase_amount"": 10624000.0}]",1,,2026-02-27 08:26:13
ebd430fb-56bf-4f53-82da-ff0f81018fb4,2025년 07월 64M29EWL의 월 순이익은?,"SELECT
              COALESCE((SELECT SUM(sale_quantity*actual_selling_price)
                        FROM sales_orders
                        WHERE part_number='64M29EWL'
                          AND strftime('%Y', sale_date)='2025'
                          AND strftime('%m', sale_date)='07'), 0)
              -
              COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost)
                        FROM purchase_orders
                        WHERE part_number='64M29EWL'
                          AND strftime('%Y', purchase_date)='2025'
                          AND strftime('%m', purchase_date)='07'), 0)
              AS profit;",True,1,"[{""profit"": -7315200.0}]",1,,2026-02-27 08:26:13
df115669-f00c-44c3-9f32-0d95d1b12506,2025년 08월 64M29EWL의 판매 금액은?,"SELECT SUM(sale_quantity*actual_selling_price) AS sales_amount
                FROM sales_orders
                WHERE part_number='64M29EWL'
                  AND strftime('%Y', sale_date)='2025'
                  AND strftime('%m', sale_date)='08';",True,1,"[{""sales_amount"": 2252800.0}]",1,,2026-02-27 08:26:13
7da539fc-19cb-4cb1-a6e8-b0c32066123c,2025년 08월 64M29EWL의 구매 금액은?,"SELECT SUM(purchase_quantity*actual_unit_cost) AS purchase_amount
                FROM purchase_orders
                WHERE part_number='64M29EWL'
                  AND strftime('%Y', purchase_date)='2025'
                  AND strftime('%m', purchase_date)='08';",True,1,"[{""purchase_amount"": 13976000.0}]",1,,2026-02-27 08:26:13
86582bcc-d458-4939-9120-afcb31eef7c0,2025년 08월 64M29EWL의 월 순이익은?,"SELECT
              COALESCE((SELECT SUM(sale_quantity*actual_selling_price)
                        FROM sales_orders
                        WHERE part_number='64M29EWL'
                          AND strftime('%Y', sale_date)='2025'
                          AND strftime('%m', sale_date)='08'), 0)
              -
              COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost)
                        FROM purchase_orders
                        WHERE part_number='64M29EWL'
                          AND strftime('%Y', purchase_date)='2025'
                          AND strftime('%m', purchase_date)='08'), 0)
              AS profit;",True,1,"[{""profit"": -11723200.0}]",1,,2026-02-27 08:26:13
4b64a3e8-9378-4565-8bd4-afbd5037bc3b,2025년 09월 64M29EWL의 판매 금액은?,"SELECT SUM(sale_quantity*actual_selling_price) AS sales_amount
                FROM sales_orders
                WHERE part_number='64M29EWL'
                  AND strftime('%Y', sale_date)='2025'
                  AND strftime('%m', sale_date)='09';",True,1,"[{""sales_amount"": 3458400.0}]",1,,2026-02-27 08:26:13
a86e7460-0115-4fad-be60-716f53fe2b7b,2025년 09월 64M29EWL의 구매 금액은?,"SELECT SUM(purchase_quantity*actual_unit_cost) AS purchase_amount
                FROM purchase_orders
                WHERE part_number='64M29EWL'
                  AND strftime('%Y', purchase_date)='2025'
                  AND strftime('%m', purchase_date)='09';",True,1,"[{""purchase_amount"": null}]",1,,2026-02-27 08:26:13
a1f5e7ef-e123-435e-b37e-a7c3547fdf84,2025년 09월 64M29EWL의 월 순이익은?,"SELECT
              COALESCE((SELECT SUM(sale_quantity*actual_selling_price)
                        FROM sales_orders
                        WHERE part_number='64M29EWL'
                          AND strftime('%Y', sale_date)='2025'
                          AND strftime('%m', sale_date)='09'), 0)
              -
              COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost)
                        FROM purchase_orders
                        WHERE part_number='64M29EWL'
                          AND strftime('%Y', purchase_date)='2025'
                          AND strftime('%m', purchase_date)='09'), 0)
              AS profit;",True,1,"[{""profit"": 3458400.0}]",1,,2026-02-27 08:26:13
dc36c712-d661-40f4-912e-6d52c4ce75a2,2025년 10월 64M29EWL의 판매 금액은?,"SELECT SUM(sale_quantity*actual_selling_price) AS sales_amount
                FROM sales_orders
                WHERE part_number='64M29EWL'
                  AND strftime('%Y', sale_date)='2025'
                  AND strftime('%m', sale_date)='10';",True,1,"[{""sales_amount"": 6142400.0}]",1,,2026-02-27 08:26:13
ac91780a-b814-4f25-95c0-bfe76da70f99,2025년 10월 64M29EWL의 구매 금액은?,"SELECT SUM(purchase_quantity*actual_unit_cost) AS purchase_amount
                FROM purchase_orders
                WHERE part_number='64M29EWL'
                  AND strftime('%Y', purchase_date)='2025'
                  AND strftime('%m', purchase_date)='10';",True,1,"[{""purchase_amount"": null}]",1,,2026-02-27 08:26:13
50b4e291-1dc8-4840-b9fc-226005870056,2025년 10월 64M29EWL의 월 순이익은?,"SELECT
              COALESCE((SELECT SUM(sale_quantity*actual_selling_price)
                        FROM sales_orders
                        WHERE part_number='64M29EWL'
                          AND strftime('%Y', sale_date)='2025'
                          AND strftime('%m', sale_date)='10'), 0)
              -
              COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost)
                        FROM purchase_orders
                        WHERE part_number='64M29EWL'
                          AND strftime('%Y', purchase_date)='2025'
                          AND strftime('%m', purchase_date)='10'), 0)
              AS profit;",True,1,"[{""profit"": 6142400.0}]",1,,2026-02-27 08:26:13
a44f224d-c356-4edb-96a0-7d71866789e0,2025년 11월 64M29EWL의 판매 금액은?,"SELECT SUM(sale_quantity*actual_selling_price) AS sales_amount
                FROM sales_orders
                WHERE part_number='64M29EWL'
                  AND strftime('%Y', sale_date)='2025'
                  AND strftime('%m', sale_date)='11';",True,1,"[{""sales_amount"": 3132800.0}]",1,,2026-02-27 08:26:13
3ea4ce88-efbe-4b0a-8d04-be5316977c14,2025년 11월 64M29EWL의 구매 금액은?,"SELECT SUM(purchase_quantity*actual_unit_cost) AS purchase_amount
                FROM purchase_orders
                WHERE part_number='64M29EWL'
                  AND strftime('%Y', purchase_date)='2025'
                  AND strftime('%m', purchase_date)='11';",True,1,"[{""purchase_amount"": null}]",1,,2026-02-27 08:26:13
6490bae4-9745-4832-87dd-475af3d971c3,2025년 11월 64M29EWL의 월 순이익은?,"SELECT
              COALESCE((SELECT SUM(sale_quantity*actual_selling_price)
                        FROM sales_orders
                        WHERE part_number='64M29EWL'
                          AND strftime('%Y', sale_date)='2025'
                          AND strftime('%m', sale_date)='11'), 0)
              -
              COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost)
                        FROM purchase_orders
                        WHERE part_number='64M29EWL'
                          AND strftime('%Y', purchase_date)='2025'
                          AND strftime('%m', purchase_date)='11'), 0)
              AS profit;",True,1,"[{""profit"": 3132800.0}]",1,,2026-02-27 08:26:13
74a1a214-fbd6-45f6-bd5f-472c9e316d40,2025년 12월 64M29EWL의 판매 금액은?,"SELECT SUM(sale_quantity*actual_selling_price) AS sales_amount
                FROM sales_orders
                WHERE part_number='64M29EWL'
                  AND strftime('%Y', sale_date)='2025'
                  AND strftime('%m', sale_date)='12';",True,1,"[{""sales_amount"": 4831200.0}]",1,,2026-02-27 08:26:13
1b9ffebb-efe9-4fe3-9433-f69859f6bca4,2025년 12월 64M29EWL의 구매 금액은?,"SELECT SUM(purchase_quantity*actual_unit_cost) AS purchase_amount
                FROM purchase_orders
                WHERE part_number='64M29EWL'
                  AND strftime('%Y', purchase_date)='2025'
                  AND strftime('%m', purchase_date)='12';",True,1,"[{""purchase_amount"": 6840000.0}]",1,,2026-02-27 08:26:13
786bd797-4855-4b73-8eae-4a38871905e0,2025년 12월 64M29EWL의 월 순이익은?,"SELECT
              COALESCE((SELECT SUM(sale_quantity*actual_selling_price)
                        FROM sales_orders
                        WHERE part_number='64M29EWL'
                          AND strftime('%Y', sale_date)='2025'
                          AND strftime('%m', sale_date)='12'), 0)
              -
              COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost)
                        FROM purchase_orders
                        WHERE part_number='64M29EWL'
                          AND strftime('%Y', purchase_date)='2025'
                          AND strftime('%m', purchase_date)='12'), 0)
              AS profit;",True,1,"[{""profit"": -2008800.0}]",1,,2026-02-27 08:26:13
e3d943de-9ea5-4caa-9dae-a2c58439389e,2023년 01월 BCM6512IPBG의 판매 금액은?,"SELECT SUM(sale_quantity*actual_selling_price) AS sales_amount
                FROM sales_orders
                WHERE part_number='BCM6512IPBG'
                  AND strftime('%Y', sale_date)='2023'
                  AND strftime('%m', sale_date)='01';",True,1,"[{""sales_amount"": 3696000.0}]",1,,2026-02-27 08:26:13
02515fc8-2d1a-4b66-8682-688080d9b87a,2023년 01월 BCM6512IPBG의 구매 금액은?,"SELECT SUM(purchase_quantity*actual_unit_cost) AS purchase_amount
                FROM purchase_orders
                WHERE part_number='BCM6512IPBG'
                  AND strftime('%Y', purchase_date)='2023'
                  AND strftime('%m', purchase_date)='01';",True,1,"[{""purchase_amount"": 29928000.0}]",1,,2026-02-27 08:26:13
e2c57cb8-671a-44ba-966e-1d240a1c620f,2023년 01월 BCM6512IPBG의 월 순이익은?,"SELECT
              COALESCE((SELECT SUM(sale_quantity*actual_selling_price)
                        FROM sales_orders
                        WHERE part_number='BCM6512IPBG'
                          AND strftime('%Y', sale_date)='2023'
                          AND strftime('%m', sale_date)='01'), 0)
              -
              COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost)
                        FROM purchase_orders
                        WHERE part_number='BCM6512IPBG'
                          AND strftime('%Y', purchase_date)='2023'
                          AND strftime('%m', purchase_date)='01'), 0)
              AS profit;",True,1,"[{""profit"": -26232000.0}]",1,,2026-02-27 08:26:13
62a34c74-e9bc-4a8e-b2db-599a5ee8079a,2023년 02월 BCM6512IPBG의 판매 금액은?,"SELECT SUM(sale_quantity*actual_selling_price) AS sales_amount
                FROM sales_orders
                WHERE part_number='BCM6512IPBG'
                  AND strftime('%Y', sale_date)='2023'
                  AND strftime('%m', sale_date)='02';",True,1,"[{""sales_amount"": 7392000.0}]",1,,2026-02-27 08:26:13
25695164-78d9-4bb8-913c-c9b5ea57b77e,2023년 02월 BCM6512IPBG의 구매 금액은?,"SELECT SUM(purchase_quantity*actual_unit_cost) AS purchase_amount
                FROM purchase_orders
                WHERE part_number='BCM6512IPBG'
                  AND strftime('%Y', purchase_date)='2023'
                  AND strftime('%m', purchase_date)='02';",True,1,"[{""purchase_amount"": 13932000.0}]",1,,2026-02-27 08:26:13
b7200ba7-f580-4b96-b0a7-810f81f2f62d,2023년 02월 BCM6512IPBG의 월 순이익은?,"SELECT
              COALESCE((SELECT SUM(sale_quantity*actual_selling_price)
                        FROM sales_orders
                        WHERE part_number='BCM6512IPBG'
                          AND strftime('%Y', sale_date)='2023'
                          AND strftime('%m', sale_date)='02'), 0)
              -
              COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost)
                        FROM purchase_orders
                        WHERE part_number='BCM6512IPBG'
                          AND strftime('%Y', purchase_date)='2023'
                          AND strftime('%m', purchase_date)='02'), 0)
              AS profit;",True,1,"[{""profit"": -6540000.0}]",1,,2026-02-27 08:26:13
5530e0d6-03f6-4d33-970d-00b2623b90f6,2023년 03월 BCM6512IPBG의 판매 금액은?,"SELECT SUM(sale_quantity*actual_selling_price) AS sales_amount
                FROM sales_orders
                WHERE part_number='BCM6512IPBG'
                  AND strftime('%Y', sale_date)='2023'
                  AND strftime('%m', sale_date)='03';",True,1,"[{""sales_amount"": 9358800.0}]",1,,2026-02-27 08:26:13
10d58a8c-8a1d-4139-82bb-c15a055aaa3c,2023년 03월 BCM6512IPBG의 구매 금액은?,"SELECT SUM(purchase_quantity*actual_unit_cost) AS purchase_amount
                FROM purchase_orders
                WHERE part_number='BCM6512IPBG'
                  AND strftime('%Y', purchase_date)='2023'
                  AND strftime('%m', purchase_date)='03';",True,1,"[{""purchase_amount"": 10596000.0}]",1,,2026-02-27 08:26:13
e8e27131-f7ad-4e2f-9d94-a4730af38521,2023년 03월 BCM6512IPBG의 월 순이익은?,"SELECT
              COALESCE((SELECT SUM(sale_quantity*actual_selling_price)
                        FROM sales_orders
                        WHERE part_number='BCM6512IPBG'
                          AND strftime('%Y', sale_date)='2023'
                          AND strftime('%m', sale_date)='03'), 0)
              -
              COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost)
                        FROM purchase_orders
                        WHERE part_number='BCM6512IPBG'
                          AND strftime('%Y', purchase_date)='2023'
                          AND strftime('%m', purchase_date)='03'), 0)
              AS profit;",True,1,"[{""profit"": -1237200.0}]",1,,2026-02-27 08:26:13
65de6cb7-026c-42a4-80bc-60647661bf2a,2023년 04월 BCM6512IPBG의 판매 금액은?,"SELECT SUM(sale_quantity*actual_selling_price) AS sales_amount
                FROM sales_orders
                WHERE part_number='BCM6512IPBG'
                  AND strftime('%Y', sale_date)='2023'
                  AND strftime('%m', sale_date)='04';",True,1,"[{""sales_amount"": 3656400.0}]",1,,2026-02-27 08:26:13
cdfdb31a-3019-4498-84e5-f91e77acae95,2023년 04월 BCM6512IPBG의 구매 금액은?,"SELECT SUM(purchase_quantity*actual_unit_cost) AS purchase_amount
                FROM purchase_orders
                WHERE part_number='BCM6512IPBG'
                  AND strftime('%Y', purchase_date)='2023'
                  AND strftime('%m', purchase_date)='04';",True,1,"[{""purchase_amount"": 11460000.0}]",1,,2026-02-27 08:26:13
59f64533-eac2-4f52-950b-e680cdd836b6,2023년 04월 BCM6512IPBG의 월 순이익은?,"SELECT
              COALESCE((SELECT SUM(sale_quantity*actual_selling_price)
                        FROM sales_orders
                        WHERE part_number='BCM6512IPBG'
                          AND strftime('%Y', sale_date)='2023'
                          AND strftime('%m', sale_date)='04'), 0)
              -
              COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost)
                        FROM purchase_orders
                        WHERE part_number='BCM6512IPBG'
                          AND strftime('%Y', purchase_date)='2023'
                          AND strftime('%m', purchase_date)='04'), 0)
              AS profit;",True,1,"[{""profit"": -7803600.0}]",1,,2026-02-27 08:26:13
40867c6a-a901-4dae-8770-f13b34b38a68,2023년 05월 BCM6512IPBG의 판매 금액은?,"SELECT SUM(sale_quantity*actual_selling_price) AS sales_amount
                FROM sales_orders
                WHERE part_number='BCM6512IPBG'
                  AND strftime('%Y', sale_date)='2023'
                  AND strftime('%m', sale_date)='05';",True,1,"[{""sales_amount"": 5425200.0}]",1,,2026-02-27 08:26:13
2e7ea206-842e-4527-8688-ce7ad8e6e877,2023년 05월 BCM6512IPBG의 구매 금액은?,"SELECT SUM(purchase_quantity*actual_unit_cost) AS purchase_amount
                FROM purchase_orders
                WHERE part_number='BCM6512IPBG'
                  AND strftime('%Y', purchase_date)='2023'
                  AND strftime('%m', purchase_date)='05';",True,1,"[{""purchase_amount"": 9708000.0}]",1,,2026-02-27 08:26:13
3643be93-d398-4c7e-90d3-e64e8c925f93,2023년 05월 BCM6512IPBG의 월 순이익은?,"SELECT
              COALESCE((SELECT SUM(sale_quantity*actual_selling_price)
                        FROM sales_orders
                        WHERE part_number='BCM6512IPBG'
                          AND strftime('%Y', sale_date)='2023'
                          AND strftime('%m', sale_date)='05'), 0)
              -
              COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost)
                        FROM purchase_orders
                        WHERE part_number='BCM6512IPBG'
                          AND strftime('%Y', purchase_date)='2023'
                          AND strftime('%m', purchase_date)='05'), 0)
              AS profit;",True,1,"[{""profit"": -4282800.0}]",1,,2026-02-27 08:26:13
baceb465-5522-4fff-a7fc-57ca3a17c934,2023년 06월 BCM6512IPBG의 판매 금액은?,"SELECT SUM(sale_quantity*actual_selling_price) AS sales_amount
                FROM sales_orders
                WHERE part_number='BCM6512IPBG'
                  AND strftime('%Y', sale_date)='2023'
                  AND strftime('%m', sale_date)='06';",True,1,"[{""sales_amount"": 6006000.0}]",1,,2026-02-27 08:26:13
0e3495f7-dc50-4fdc-b740-8df10953ad0b,2023년 06월 BCM6512IPBG의 구매 금액은?,"SELECT SUM(purchase_quantity*actual_unit_cost) AS purchase_amount
                FROM purchase_orders
                WHERE part_number='BCM6512IPBG'
                  AND strftime('%Y', purchase_date)='2023'
                  AND strftime('%m', purchase_date)='06';",True,1,"[{""purchase_amount"": 17424000.0}]",1,,2026-02-27 08:26:13
3d775a77-d0b5-4792-b897-3875441d268b,2023년 06월 BCM6512IPBG의 월 순이익은?,"SELECT
              COALESCE((SELECT SUM(sale_quantity*actual_selling_price)
                        FROM sales_orders
                        WHERE part_number='BCM6512IPBG'
                          AND strftime('%Y', sale_date)='2023'
                          AND strftime('%m', sale_date)='06'), 0)
              -
              COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost)
                        FROM purchase_orders
                        WHERE part_number='BCM6512IPBG'
                          AND strftime('%Y', purchase_date)='2023'
                          AND strftime('%m', purchase_date)='06'), 0)
              AS profit;",True,1,"[{""profit"": -11418000.0}]",1,,2026-02-27 08:26:13
7b7faf9d-deb9-4840-840b-63c077acf2cb,2023년 07월 BCM6512IPBG의 판매 금액은?,"SELECT SUM(sale_quantity*actual_selling_price) AS sales_amount
                FROM sales_orders
                WHERE part_number='BCM6512IPBG'
                  AND strftime('%Y', sale_date)='2023'
                  AND strftime('%m', sale_date)='07';",True,1,"[{""sales_amount"": 3234000.0}]",1,,2026-02-27 08:26:13
6521f898-6d57-4ccd-9653-cfd0fdb23f86,2023년 07월 BCM6512IPBG의 구매 금액은?,"SELECT SUM(purchase_quantity*actual_unit_cost) AS purchase_amount
                FROM purchase_orders
                WHERE part_number='BCM6512IPBG'
                  AND strftime('%Y', purchase_date)='2023'
                  AND strftime('%m', purchase_date)='07';",True,1,"[{""purchase_amount"": 29376000.0}]",1,,2026-02-27 08:26:13
5a16b51a-0dde-4e25-b484-ccd0c6e7057b,2023년 07월 BCM6512IPBG의 월 순이익은?,"SELECT
              COALESCE((SELECT SUM(sale_quantity*actual_selling_price)
                        FROM sales_orders
                        WHERE part_number='BCM6512IPBG'
                          AND strftime('%Y', sale_date)='2023'
                          AND strftime('%m', sale_date)='07'), 0)
              -
              COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost)
                        FROM purchase_orders
                        WHERE part_number='BCM6512IPBG'
                          AND strftime('%Y', purchase_date)='2023'
                          AND strftime('%m', purchase_date)='07'), 0)
              AS profit;",True,1,"[{""profit"": -26142000.0}]",1,,2026-02-27 08:26:13
c69a1a7c-8371-45b0-9997-84b2d598aee8,2023년 08월 BCM6512IPBG의 판매 금액은?,"SELECT SUM(sale_quantity*actual_selling_price) AS sales_amount
                FROM sales_orders
                WHERE part_number='BCM6512IPBG'
                  AND strftime('%Y', sale_date)='2023'
                  AND strftime('%m', sale_date)='08';",True,1,"[{""sales_amount"": 4752000.0}]",1,,2026-02-27 08:26:13
30041995-2b09-40c2-8cce-46435e27b4a1,2023년 08월 BCM6512IPBG의 구매 금액은?,"SELECT SUM(purchase_quantity*actual_unit_cost) AS purchase_amount
                FROM purchase_orders
                WHERE part_number='BCM6512IPBG'
                  AND strftime('%Y', purchase_date)='2023'
                  AND strftime('%m', purchase_date)='08';",True,1,"[{""purchase_amount"": 29232000.0}]",1,,2026-02-27 08:26:13
e400256a-c242-44b7-9d75-16e16936d86a,2023년 08월 BCM6512IPBG의 월 순이익은?,"SELECT
              COALESCE((SELECT SUM(sale_quantity*actual_selling_price)
                        FROM sales_orders
                        WHERE part_number='BCM6512IPBG'
                          AND strftime('%Y', sale_date)='2023'
                          AND strftime('%m', sale_date)='08'), 0)
              -
              COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost)
                        FROM purchase_orders
                        WHERE part_number='BCM6512IPBG'
                          AND strftime('%Y', purchase_date)='2023'
                          AND strftime('%m', purchase_date)='08'), 0)
              AS profit;",True,1,"[{""profit"": -24480000.0}]",1,,2026-02-27 08:26:13
a6ee0a32-4aaa-422b-bbc8-05d086ab45ee,2023년 09월 BCM6512IPBG의 판매 금액은?,"SELECT SUM(sale_quantity*actual_selling_price) AS sales_amount
                FROM sales_orders
                WHERE part_number='BCM6512IPBG'
                  AND strftime('%Y', sale_date)='2023'
                  AND strftime('%m', sale_date)='09';",True,1,"[{""sales_amount"": 2877600.0}]",1,,2026-02-27 08:26:13
4b11ed48-1237-416b-a935-71af4dddf06a,2023년 09월 BCM6512IPBG의 구매 금액은?,"SELECT SUM(purchase_quantity*actual_unit_cost) AS purchase_amount
                FROM purchase_orders
                WHERE part_number='BCM6512IPBG'
                  AND strftime('%Y', purchase_date)='2023'
                  AND strftime('%m', purchase_date)='09';",True,1,"[{""purchase_amount"": 21012000.0}]",1,,2026-02-27 08:26:13
c1d388f6-bc1d-426a-b978-7019d53ad346,2023년 09월 BCM6512IPBG의 월 순이익은?,"SELECT
              COALESCE((SELECT SUM(sale_quantity*actual_selling_price)
                        FROM sales_orders
                        WHERE part_number='BCM6512IPBG'
                          AND strftime('%Y', sale_date)='2023'
                          AND strftime('%m', sale_date)='09'), 0)
              -
              COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost)
                        FROM purchase_orders
                        WHERE part_number='BCM6512IPBG'
                          AND strftime('%Y', purchase_date)='2023'
                          AND strftime('%m', purchase_date)='09'), 0)
              AS profit;",True,1,"[{""profit"": -18134400.0}]",1,,2026-02-27 08:26:13
