pattern_id,sql_template,slots_schema,usage_count,example_question
PAT_d2975cfb4c1e,"SELECT m.name AS manufacturer_name, SUM(p.purchase_quantity*p.actual_unit_cost) AS total_amount FROM purchase_orders p JOIN manufacturers m ON p.manufacturer_id=m.manufacturer_id WHERE strftime('%Y', p.purchase_date)='2024' AND strftime('%m', p.purchase_date)='11' GROUP BY m.name ORDER BY total_amount DESC LIMIT 10;",,1,2024년 11월 제조사별 구매 금액 TOP 10은?
PAT_d29d5b7de5ed,"SELECT 'CY7C1021BV33L-15BAIT' AS part_number, SUM(purchase_quantity) AS total_qty, SUM(purchase_quantity*actual_unit_cost) AS total_amount FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}};","part_number, year",3,2023년 CY7C1021BV33L-15BAIT의 총 구매 수량과 구매 금액은?
PAT_d29e2ec44f25,"SELECT 'EP2C20F484C8N' AS part_number, SUM(purchase_quantity) AS total_qty, SUM(purchase_quantity*actual_unit_cost) AS total_amount FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}};","part_number, year",3,2023년 EP2C20F484C8N의 총 구매 수량과 구매 금액은?
PAT_d2f0fee4e075,"SELECT 'EPM7256AEFI100-7' AS part_number, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) AS total_sales, COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS total_purchase, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) - COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS profit;","part_number, year",3,"2023년 EPM7256AEFI100-7의 총매출, 총매입, 순이익(흑자/적자)은?"
PAT_d3494335dffb,"SELECT 'CN5020-300BG564-SCP-G' AS part_number, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) AS total_sales, COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS total_purchase, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) - COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS profit;","part_number, year",3,"2023년 CN5020-300BG564-SCP-G의 총매출, 총매입, 순이익(흑자/적자)은?"
PAT_d356902af7de,"SELECT 'EPIC20F3247N' AS part_number, SUM(sale_quantity) AS total_qty, SUM(sale_quantity*actual_selling_price) AS total_amount FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}};","part_number, year",3,2023년 EPIC20F3247N의 총 판매 수량과 판매 금액은?
PAT_d3a2c11d8f02,"SELECT 'DM365ZCE2I' AS part_number, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) AS total_sales, COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS total_purchase, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) - COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS profit;","part_number, year",3,"2023년 DM365ZCE2I의 총매출, 총매입, 순이익(흑자/적자)은?"
PAT_d3d328778878,"SELECT 'EDB8064B2PB-8D-F' AS part_number, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) AS total_sales, COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS total_purchase, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) - COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS profit;","part_number, year",3,"2023년 EDB8064B2PB-8D-F의 총매출, 총매입, 순이익(흑자/적자)은?"
PAT_d3f9ce94b9c7,"SELECT 'ADSP-21369KBPZ-3A' AS part_number, SUM(sale_quantity) AS total_qty, SUM(sale_quantity*actual_selling_price) AS total_amount FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}};","part_number, year",3,2023년 ADSP-21369KBPZ-3A의 총 판매 수량과 판매 금액은?
PAT_d40d7d2bc223,"SELECT 'CY7C0831AV-133BXI' AS part_number, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) AS total_sales, COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS total_purchase, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) - COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS profit;","part_number, year",3,"2023년 CY7C0831AV-133BXI의 총매출, 총매입, 순이익(흑자/적자)은?"
PAT_d40f91095cb1,"SELECT 'AG64BB1N' AS part_number, SUM(sale_quantity) AS total_qty, SUM(sale_quantity*actual_selling_price) AS total_amount FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}};","part_number, year",3,2023년 AG64BB1N의 총 판매 수량과 판매 금액은?
PAT_d45d12f44ec2,"SELECT 'CS92288-CB' AS part_number, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) AS total_sales, COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS total_purchase, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) - COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS profit;","part_number, year",3,"2023년 CS92288-CB의 총매출, 총매입, 순이익(흑자/적자)은?"
PAT_d464c2d8dc76,"SELECT v.vendor_name, SUM(s.sale_quantity*s.actual_selling_price) AS total_amount FROM sales_orders s JOIN vendors v ON s.vendor_id=v.vendor_id WHERE strftime('%Y', s.sale_date)='2025' AND strftime('%m', s.sale_date)='05' GROUP BY v.vendor_name ORDER BY total_amount DESC LIMIT 10;",,1,2025년 05월 벤더별 판매 금액 TOP 10은?
PAT_d46ae26f4cac,"SELECT 'BCM6512IPBG' AS part_number, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) AS total_sales, COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS total_purchase, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) - COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS profit;","part_number, year",3,"2023년 BCM6512IPBG의 총매출, 총매입, 순이익(흑자/적자)은?"
PAT_d4ab575faad1,"SELECT 'EN2011-A1' AS part_number, SUM(purchase_quantity) AS total_qty, SUM(purchase_quantity*actual_unit_cost) AS total_amount FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}};","part_number, year",3,2023년 EN2011-A1의 총 구매 수량과 구매 금액은?
PAT_d55064523e1f,"SELECT 'CS5535-UDCF' AS part_number, SUM(purchase_quantity) AS total_qty, SUM(purchase_quantity*actual_unit_cost) AS total_amount FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}};","part_number, year",3,2023년 CS5535-UDCF의 총 구매 수량과 구매 금액은?
PAT_d5854ec90c78,"SELECT 'CY7C1460AV25-167BZCT' AS part_number, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) AS total_sales, COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS total_purchase, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) - COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS profit;","part_number, year",3,"2023년 CY7C1460AV25-167BZCT의 총매출, 총매입, 순이익(흑자/적자)은?"
PAT_d5f009c52be3,"SELECT 'BCM5248XA2KFB' AS part_number, SUM(sale_quantity) AS total_qty, SUM(sale_quantity*actual_selling_price) AS total_amount FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}};","part_number, year",3,2023년 BCM5248XA2KFB의 총 판매 수량과 판매 금액은?
PAT_d649fe43a1bc,"SELECT 'BCM5354KFBG' AS part_number, SUM(sale_quantity) AS total_qty, SUM(sale_quantity*actual_selling_price) AS total_amount FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}};","part_number, year",3,2023년 BCM5354KFBG의 총 판매 수량과 판매 금액은?
PAT_d70fdb63c851,"SELECT 'EPM7256AEFI100-7' AS part_number, SUM(purchase_quantity) AS total_qty, SUM(purchase_quantity*actual_unit_cost) AS total_amount FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}};","part_number, year",3,2023년 EPM7256AEFI100-7의 총 구매 수량과 구매 금액은?
PAT_d77381408ce4,"SELECT 'FLLXT384BE.B1' AS part_number, SUM(sale_quantity) AS total_qty, SUM(sale_quantity*actual_selling_price) AS total_amount FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}};","part_number, year",3,2023년 FLLXT384BE.B1의 총 판매 수량과 판매 금액은?
PAT_d77e58654fba,"SELECT 'BCM5753KFBG' AS part_number, SUM(purchase_quantity) AS total_qty, SUM(purchase_quantity*actual_unit_cost) AS total_amount FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}};","part_number, year",3,2023년 BCM5753KFBG의 총 구매 수량과 구매 금액은?
PAT_d78c53fa8bf6,"SELECT 'CY62167DV30LL-70BVI' AS part_number, SUM(purchase_quantity) AS total_qty, SUM(purchase_quantity*actual_unit_cost) AS total_amount FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}};","part_number, year",3,2023년 CY62167DV30LL-70BVI의 총 구매 수량과 구매 금액은?
PAT_d815a2348341,"SELECT 'ALT6300-C0' AS part_number, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) AS total_sales, COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS total_purchase, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) - COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS profit;","part_number, year",3,"2023년 ALT6300-C0의 총매출, 총매입, 순이익(흑자/적자)은?"
PAT_d876ed273118,"SELECT 'CX25930-31Z' AS part_number, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) AS total_sales, COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS total_purchase, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) - COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS profit;","part_number, year",3,"2023년 CX25930-31Z의 총매출, 총매입, 순이익(흑자/적자)은?"
PAT_d89c26c609b5,"SELECT 'ACS9510T' AS part_number, SUM(sale_quantity) AS total_qty, SUM(sale_quantity*actual_selling_price) AS total_amount FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}};","part_number, year",3,2023년 ACS9510T의 총 판매 수량과 판매 금액은?
PAT_d8bb28f5bf33,"SELECT 'A54SX16A-FG144' AS part_number, SUM(sale_quantity) AS total_qty, SUM(sale_quantity*actual_selling_price) AS total_amount FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}};","part_number, year",3,2023년 A54SX16A-FG144의 총 판매 수량과 판매 금액은?
PAT_d8f360b6e583,"SELECT 'EP4CE30F19A7N' AS part_number, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) AS total_sales, COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS total_purchase, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) - COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS profit;","part_number, year",3,"2023년 EP4CE30F19A7N의 총매출, 총매입, 순이익(흑자/적자)은?"
PAT_d9d11754dd31,"SELECT v.vendor_name, SUM(s.sale_quantity*s.actual_selling_price) AS total_amount FROM sales_orders s JOIN vendors v ON s.vendor_id=v.vendor_id WHERE strftime('%Y', s.sale_date)='2025' AND strftime('%m', s.sale_date)='03' GROUP BY v.vendor_name ORDER BY total_amount DESC LIMIT 10;",,1,2025년 03월 벤더별 판매 금액 TOP 10은?
PAT_d9f1aabf178c,"SELECT 'BCM6512IPBG' AS part_number, SUM(sale_quantity) AS total_qty, SUM(sale_quantity*actual_selling_price) AS total_amount FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}};","part_number, year",3,2023년 BCM6512IPBG의 총 판매 수량과 판매 금액은?
PAT_da2328fdcb79,"SELECT 'CY7C1357C-100BZXC' AS part_number, SUM(purchase_quantity) AS total_qty, SUM(purchase_quantity*actual_unit_cost) AS total_amount FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}};","part_number, year",3,2023년 CY7C1357C-100BZXC의 총 구매 수량과 구매 금액은?
PAT_da4b6835329b,"SELECT 'CY7C1314BV18-167BZC' AS part_number, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) AS total_sales, COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS total_purchase, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) - COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS profit;","part_number, year",3,"2023년 CY7C1314BV18-167BZC의 총매출, 총매입, 순이익(흑자/적자)은?"
PAT_da555d948a78,"SELECT 'EP2C70F896C8' AS part_number, SUM(sale_quantity) AS total_qty, SUM(sale_quantity*actual_selling_price) AS total_amount FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}};","part_number, year",3,2023년 EP2C70F896C8의 총 판매 수량과 판매 금액은?
PAT_daca1842b01f,"SELECT v.vendor_name, SUM(s.sale_quantity*s.actual_selling_price) AS total_amount FROM sales_orders s JOIN vendors v ON s.vendor_id=v.vendor_id WHERE strftime('%Y', s.sale_date)='2024' AND strftime('%m', s.sale_date)='09' GROUP BY v.vendor_name ORDER BY total_amount DESC LIMIT 10;",,1,2024년 09월 벤더별 판매 금액 TOP 10은?
PAT_daff478d5d7c,"SELECT 'BCM7313SKPB8G' AS part_number, SUM(sale_quantity) AS total_qty, SUM(sale_quantity*actual_selling_price) AS total_amount FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}};","part_number, year",3,2023년 BCM7313SKPB8G의 총 판매 수량과 판매 금액은?
PAT_db2c6abc60ad,"SELECT 'BCSB5200-3' AS part_number, SUM(sale_quantity) AS total_qty, SUM(sale_quantity*actual_selling_price) AS total_amount FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}};","part_number, year",3,2023년 BCSB5200-3의 총 판매 수량과 판매 금액은?
PAT_db596ea512c7,"SELECT 'EP4SGX360HF35C2N' AS part_number, SUM(purchase_quantity) AS total_qty, SUM(purchase_quantity*actual_unit_cost) AS total_amount FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}};","part_number, year",3,2023년 EP4SGX360HF35C2N의 총 구매 수량과 구매 금액은?
PAT_db7e0fd4b463,"SELECT 'FLI75LX-EHBB' AS part_number, SUM(sale_quantity) AS total_qty, SUM(sale_quantity*actual_selling_price) AS total_amount FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}};","part_number, year",3,2023년 FLI75LX-EHBB의 총 판매 수량과 판매 금액은?
PAT_db854c2442e7,"SELECT '215H48BGA21HG' AS part_number, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) AS total_sales, COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS total_purchase, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) - COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS profit;","part_number, year",3,"2023년 215H48BGA21HG의 총매출, 총매입, 순이익(흑자/적자)은?"
PAT_dbbdcf0e0b4d,"SELECT 'AT24C256-10UI-2.7' AS part_number, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) AS total_sales, COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS total_purchase, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) - COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS profit;","part_number, year",3,"2023년 AT24C256-10UI-2.7의 총매출, 총매입, 순이익(흑자/적자)은?"
PAT_dbea301f39aa,"SELECT 'CY7C1313AV18-250BZC' AS part_number, SUM(purchase_quantity) AS total_qty, SUM(purchase_quantity*actual_unit_cost) AS total_amount FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}};","part_number, year",3,2023년 CY7C1313AV18-250BZC의 총 구매 수량과 구매 금액은?
PAT_dc95a8a9b1b5,"SELECT 'CY7C1393KV18-300BZXC' AS part_number, SUM(purchase_quantity) AS total_qty, SUM(purchase_quantity*actual_unit_cost) AS total_amount FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}};","part_number, year",3,2023년 CY7C1393KV18-300BZXC의 총 구매 수량과 구매 금액은?
PAT_dca3dd0cdb28,"SELECT 'AK7903-L' AS part_number, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) AS total_sales, COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS total_purchase, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) - COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS profit;","part_number, year",3,"2023년 AK7903-L의 총매출, 총매입, 순이익(흑자/적자)은?"
PAT_dca4090d379f,"SELECT 'EP2S60F1020C4N' AS part_number, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) AS total_sales, COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS total_purchase, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) - COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS profit;","part_number, year",3,"2023년 EP2S60F1020C4N의 총매출, 총매입, 순이익(흑자/적자)은?"
PAT_dd1c6a54cf9b,"SELECT 'LTC4364IMS-1#TRPBF' AS part_number, SUM(sale_quantity) AS total_qty, SUM(sale_quantity*actual_selling_price) AS total_amount FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}};","part_number, year",3,2023년 LTC4364IMS-1#TRPBF의 총 판매 수량과 판매 금액은?
PAT_de543c03c400,"SELECT 'AK7903-L' AS part_number, SUM(purchase_quantity) AS total_qty, SUM(purchase_quantity*actual_unit_cost) AS total_amount FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}};","part_number, year",3,2023년 AK7903-L의 총 구매 수량과 구매 금액은?
PAT_de7203f1ce23,"SELECT 'DN-FE6001DVA0-ES' AS part_number, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) AS total_sales, COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS total_purchase, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) - COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS profit;","part_number, year",3,"2023년 DN-FE6001DVA0-ES의 총매출, 총매입, 순이익(흑자/적자)은?"
PAT_de7392b0f105,"SELECT 'CY7C1313AV18-250BZC' AS part_number, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) AS total_sales, COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS total_purchase, COALESCE((SELECT SUM(sale_quantity*actual_selling_price) FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}}), 0) - COALESCE((SELECT SUM(purchase_quantity*actual_unit_cost) FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}}), 0) AS profit;","part_number, year",3,"2023년 CY7C1313AV18-250BZC의 총매출, 총매입, 순이익(흑자/적자)은?"
PAT_deb20c633782,"SELECT 'ADSP-BF527KBCZ-6A' AS part_number, SUM(purchase_quantity) AS total_qty, SUM(purchase_quantity*actual_unit_cost) AS total_amount FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}};","part_number, year",3,2023년 ADSP-BF527KBCZ-6A의 총 구매 수량과 구매 금액은?
PAT_ded68439a114,"SELECT 'AT45DB041B-CU' AS part_number, SUM(purchase_quantity) AS total_qty, SUM(purchase_quantity*actual_unit_cost) AS total_amount FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}};","part_number, year",3,2023년 AT45DB041B-CU의 총 구매 수량과 구매 금액은?
PAT_dee81c1b73b3,"SELECT m.name AS manufacturer_name, SUM(p.purchase_quantity*p.actual_unit_cost) AS total_amount FROM purchase_orders p JOIN manufacturers m ON p.manufacturer_id=m.manufacturer_id WHERE strftime('%Y', p.purchase_date)='2023' AND strftime('%m', p.purchase_date)='03' GROUP BY m.name ORDER BY total_amount DESC LIMIT 10;",,1,2023년 03월 제조사별 구매 금액 TOP 10은?
PAT_df6bf189e1f4,"SELECT 'BCM56115A0IFEBG' AS part_number, SUM(purchase_quantity) AS total_qty, SUM(purchase_quantity*actual_unit_cost) AS total_amount FROM purchase_orders WHERE part_number={{part_number}} AND strftime('%Y', purchase_date)={{year}};","part_number, year",3,2023년 BCM56115A0IFEBG의 총 구매 수량과 구매 금액은?
PAT_dfcec66b108d,"SELECT 'AT45DB041B-CU' AS part_number, SUM(sale_quantity) AS total_qty, SUM(sale_quantity*actual_selling_price) AS total_amount FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}};","part_number, year",3,2023년 AT45DB041B-CU의 총 판매 수량과 판매 금액은?
PAT_dff0a5203a2c,"SELECT 'DS3641B+' AS part_number, SUM(sale_quantity) AS total_qty, SUM(sale_quantity*actual_selling_price) AS total_amount FROM sales_orders WHERE part_number={{part_number}} AND strftime('%Y', sale_date)={{year}};","part_number, year",3,2023년 DS3641B+의 총 판매 수량과 판매 금액은?
PAT_e0066cb9e587,"SELECT v.vendor_name, SUM(s.sale_quantity*s.actual_selling_price) AS total_amount FROM sales_orders s JOIN vendors v ON s.vendor_id=v.vendor_id WHERE strftime('%Y', s.sale_date)='2025' AND strftime('%m', s.sale_date)='06' GROUP BY v.vendor_name ORDER BY total_amount DESC LIMIT 10;",,1,2025년 06월 벤더별 판매 금액 TOP 10은?
